dz_name,pn_name,confidence_tier,score,match_method,kv,dz_zone,pn_zone,n_candidates_considered,runner_up_pn_name,runner_up_score,s_name,s_topo,s_sig,s_zone,s_geo,n_fires,margin,frac_x_diff,unmatch_reason
N_SHARPE7A,N_SHARPE_345KV_1,anchor,1.0,transformer_impedance,345,NUECES_COUN,SOUT,2,,,,,,,,,,0.0,
N_SHARPE4A,N_SHARPE_138KV_1,anchor,1.0,transformer_impedance,138,NUECES_COUN,SOUT,2,,,,,,,,,,0.0,
FORMOSA_7_9,DANSBY_69KV_1,anchor,1.0,transformer_impedance,69,E_AEPTCC_PU,EAST,4,,,,,,,,,,0.04928927450618434,
FORMOSA_9_9,DANSBY_69KV_1,anchor,1.0,transformer_impedance,69,E_AEPTCC_PU,EAST,4,,,,,,,,,,0.01681759379042685,
PENA3_1_5,PENA3_345KV_1,anchor,1.0,transformer_impedance,345,E_KENEDY   ,SOUT,1,,,,,,,,,,0.0,
BIMONT_POI_8,BFM_138KV_1,anchor,1.0,transformer_impedance,138,CNP_COGN   ,COAS,1022,,,,,,,,,,0.0,
LA_PALMA7A,LA_PALMA_345KV_1,anchor,1.0,transformer_impedance,345,CAMERON_COU,SOUT,2,,,,,,,,,,0.0,
MOSS_5,MOSSW_345KV_1,anchor,1.0,transformer_impedance,345,O_ECTOR    ,FWES,1,,,,,,,,,,0.00012827090815804677,
VENUS_S5,VENSW_345KV_1,anchor,1.0,transformer_impedance,345,O_ELLIS    ,NCEN,0,,,,,,,,,,5.351313747530369e-05,
VENUS1_8,VENSW_138KV_2,anchor,1.0,transformer_impedance,138,O_ELLIS    ,NCEN,0,,,,,,,,,,0.0002616609783843554,
SHRY_B8,SHRSW_138KV_2,anchor,1.0,transformer_impedance,138,O_TARRANT  ,NCEN,0,,,,,,,,,,0.0004778591908250288,
HACKBRY1_5,HKBRY_345KV_1,anchor,1.0,transformer_impedance,345,O_DALLAS   ,NCEN,250,,,,,,,,,,0.0003587443946188817,
KILL_SS__8,KLNSW_138KV_1,anchor,1.0,transformer_impedance,138,O_BELL     ,NCEN,1,,,,,,,,,,0.004020408163265326,
BLF_CRK4A,BLUF_CRK_138KV_3,anchor,1.0,transformer_impedance,138,ABILENE    ,WEST,293,,,,,,,,,,0.0,
COLETO4A,COLETO_138KV_1,anchor,1.0,transformer_impedance,138,GOLIAD_COUN,SOUT,2,,,,,,,,,,0.0,
COLETO7A,COLETO_345KV_1,anchor,1.0,transformer_impedance,345,GOLIAD_COUN,SOUT,1,,,,,,,,,,0.0,
WEBBER_SOL,WEBBER_S_138KV_1,anchor,1.0,transformer_impedance,138,TRAV-AEU   ,SCEN,2,,,,,,,,,,0.0,
ACACIA2A,ACACIA_69KV_1,anchor,1.0,transformer_impedance,69,PRESIDIO   ,FWES,1,,,,,,,,,,0.0,
MOZART_1_9,MOZART_69KV_1,anchor,1.0,transformer_impedance,69,E_KENT     ,NOTH,1,,,,,,,,,,0.0,
EXGNWTL,EXGNWTL_138KV_1,anchor,1.0,transformer_impedance,138,E_WEBB     ,SOUT,1,,,,,,,,,,0.0,
ORAN1_8,ORANS_138KV_2,anchor,1.0,transformer_impedance,138,O_ERATH    ,NCEN,2,,,,,,,,,,3.414523104927297e-05,
ORAN1_9,ORANS_69KV_1,anchor,1.0,transformer_impedance,69,O_ERATH    ,NCEN,1,,,,,,,,,,0.0,
RICEBIRDSW9,RICEBI_69KV_1,anchor,1.0,transformer_impedance,69,STEC       ,COAS,0,,,,,,,,,,0.0,
L_RICEBI8_1Y,RICEBI_138KV_1,anchor,1.0,transformer_impedance,138,L_WHARTON  ,COAS,0,,,,,,,,,,0.0,
DIVIDE_SC1,CAPRIDGE_345KV_1,anchor,1.0,transformer_impedance,345,E_COKE     ,WEST,2,,,,,,,,,,0.00015382248884788998,
DIVIDE_1_8,CAPRIDGE_138KV_4,anchor,1.0,transformer_impedance,138,E_COKE     ,WEST,293,,,,,,,,,,0.00015382248884788998,
MONSAN_POI_8,MSN_138KV_1,anchor,1.0,transformer_impedance,138,CNP_COGN   ,COAS,1022,,,,,,,,,,0.0,
L_SALEM_8_1Y,SALEM_138KV_1,anchor,1.0,transformer_impedance,138,L_WASHNGTON,SCEN,0,,,,,,,,,,0.0,
PNPI_8,PNPI_138KV_1,anchor,1.0,transformer_impedance,138,E_FORT BEND,COAS,1,,,,,,,,,,0.0,
L_GILLCR8_1Y,GILLCR_138KV_1,anchor,1.0,transformer_impedance,138,TRAVIS     ,SCEN,0,,,,,,,,,,0.0,
OAKGROVE_5,OGSES_345KV_1,anchor,1.0,transformer_impedance,345,E_ROBERTSON,EAST,59,,,,,,,,,,0.0,
OAKGROVE_8,OGSES_138KV_1,anchor,1.0,transformer_impedance,138,E_ROBERTSON,EAST,321,,,,,,,,,,0.0,
SHER1_TL,PANDA_S_138KV_1,anchor,1.0,transformer_impedance,138,E_GRAYSON  ,NOTH,0,,,,,,,,,,0.00016369291209684275,
FERGST1_1_8,FERGCC_138KV_3,anchor,1.0,transformer_impedance,138,E_LLANO    ,WEST,5,,,,,,,,,,7.326007326014652e-05,
PANDA_TL,PANDA_T1_345KV_1,anchor,1.0,transformer_impedance,345,E_BELL     ,NCEN,2,,,,,,,,,,2.9939223376575553e-05,
WLFHMDPT_5,WHCCS_345KV_2,anchor,1.0,transformer_impedance,345,O_HOOD     ,NCEN,1,,,,,,,,,,0.0,
ELKTON_8,ELKTN_138KV_1,anchor,1.0,transformer_impedance,138,O_SMITH    ,EAST,1,,,,,,,,,,0.0002959893443836415,
WNDTHST_9,WNDTHST2_69KV_1,anchor,1.0,transformer_impedance,69,E_ARCHER   ,NOTH,0,,,,,,,,,,0.0,
PANDA_T2_5,PANDA_T2_345KV_1,anchor,1.0,transformer_impedance,345,E_BELL     ,NCEN,2,,,,,,,,,,0.0,
BAFFIN_5,BAFFIN_345KV_1,anchor,1.0,transformer_impedance,345,E_KENEDY   ,SOUT,1,,,,,,,,,,0.0,
NEDIN7A,NEDIN_345KV_1,anchor,1.0,transformer_impedance,345,HIDALGO_COU,SOUT,5,,,,,,,,,,0.0,
BEVOSW9,BEVO_69KV_1,anchor,1.0,transformer_impedance,69,MEC        ,SOUT,1,,,,,,,,,,0.0,
L_BEVO__8_1Y,BEVO_138KV_1,anchor,1.0,transformer_impedance,138,L_DIMMIT   ,SOUT,0,,,,,,,,,,0.0,
BAC_8,BAC_138KV_1,anchor,1.0,transformer_impedance,138,E_GALVESTON,COAS,1,,,,,,,,,,0.0,
MOSS_8,MOSSW_138KV_1,anchor,1.0,transformer_impedance,138,O_ECTOR    ,FWES,1,,,,,,,,,,0.0003499535931103801,
REDGATE_5,REDGATE_138KV_1,anchor,1.0,transformer_impedance,138,E_HIDALGO  ,SOUT,2,,,,,,,,,,0.0,
SPPKM_8,SPPKM_138KV_1,anchor,1.0,transformer_impedance,138,E_SCURRY   ,WEST,1,,,,,,,,,,0.0,
L_MARION8_1Y,MARION_138KV_1,anchor,1.0,transformer_impedance,138,L_GUADALUPE,SCEN,0,,,,,,,,,,0.0,
RIONOG_1_5,RIONOG_345KV_1,anchor,1.0,transformer_impedance,345,CPS_GENS   ,SCEN,1,,,,,,,,,,0.0,
WHCCS2_4,WHCCS2_345KV_2,anchor,1.0,transformer_impedance,345,E_HOOD     ,NCEN,2,,,,,,,,,,0.00013636983499263602,
RTHWOD__A138,RTW_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0008536585365854087,
CBECII_5,CBECII_345KV_1,anchor,1.0,transformer_impedance,345,E_WHARTON  ,COAS,1,,,,,,,,,,9.507812252388241e-05,
CEDARP_B138C,CBY_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0005027932960893069,
GRNBYU__B345,GBY_345KV_1,anchor,1.0,transformer_impedance,345,CNP_DIST   ,COAS,0,,,,,,,,,,0.00024409096456609014,
GRNBYU__B138,GBY_138KV_4,anchor,1.0,transformer_impedance,138,CNP_TGN    ,COAS,0,,,,,,,,,,7.585335018970923e-05,
GRNBYU__B69A,GBY_69KV_1,anchor,1.0,transformer_impedance,69,CNP_DIST   ,COAS,0,,,,,,,,,,2.6504108136787704e-05,
P_H_R__POI_8,PHR_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.001015625000000067,
ADICKS__B345,ADK_345KV_1,anchor,1.0,transformer_impedance,345,CNP_DIST   ,COAS,0,,,,,,,,,,0.00028790786948188727,
ADICKS__B138,ADK_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0005347911343513335,
N_BELT__B345,NB_345KV_1,anchor,1.0,transformer_impedance,345,CNP_DIST   ,COAS,0,,,,,,,,,,0.0011350737797956732,
N_BELT__B138,NB_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0,
WHITOK___B69,WO_69KV_1,anchor,1.0,transformer_impedance,69,CNP_DIST   ,COAS,0,,,,,,,,,,0.0007575757575757851,
BELAIR__B345,BI_345KV_1,anchor,1.0,transformer_impedance,345,CNP_DIST   ,COAS,0,,,,,,,,,,0.0001903445235877798,
BELAIR_B138A,BI_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,9.940357852875402e-05,
H_O_C___B138,TRSES_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,EAST,0,,,,,,,,,,0.010144927536231974,
H_O_C___B69A,HOC_69KV_1,anchor,1.0,transformer_impedance,69,CNP_DIST   ,COAS,0,,,,,,,,,,1.779327769973372e-05,
DWNTWN__B138,DT_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DNTN   ,COAS,0,,,,,,,,,,0.0,
DWNTWN___B69,DT_69KV_1,anchor,1.0,transformer_impedance,69,CNP_DNTN   ,COAS,0,,,,,,,,,,0.0004422604422603731,
GABLE____B69,GS_69KV_1,anchor,1.0,transformer_impedance,69,CNP_DNTN   ,COAS,0,,,,,,,,,,8.547008547007211e-05,
DOW_1_8,DOW_138KV_2,anchor,1.0,transformer_impedance,138,E_CNP_PUN  ,COAS,6,,,,,,,,,,0.00023382696804361114,
SIRIUS_8,SIRIUS_138KV_1,anchor,1.0,transformer_impedance,138,E_PECOS    ,FWES,1,,,,,,,,,,0.0,
LGE4A,LGE_138KV_1,anchor,1.0,transformer_impedance,138,CR COGEN   ,SOUT,1,,,,,,,,,,0.0,
MIDESSAS_8,MDSSW_138KV_1,anchor,1.0,transformer_impedance,138,O_MIDLAND  ,FWES,1,,,,,,,,,,0.0002789400278940398,
MIDESSAS_5,MDSSW_345KV_1,anchor,1.0,transformer_impedance,345,O_MIDLAND  ,FWES,105,,,,,,,,,,7.147451933380498e-05,
CEDARP_B345B,CBY_345KV_1,anchor,1.0,transformer_impedance,345,CNP_DIST   ,COAS,0,,,,,,,,,,0.0001830496064432752,
JONCRK__B345,JCK_345KV_1,anchor,1.0,transformer_impedance,345,CNP_DIST   ,COAS,0,,,,,,,,,,6.770022341068753e-05,
LARDSTAT4A,LARDSTAT_138KV_2,anchor,1.0,transformer_impedance,138,WEBB_COUNTY,SOUT,2,,,,,,,,,,0.0,
MIRAGE_POI_8,MIRAGE_138KV_1,anchor,1.0,transformer_impedance,138,E_HARRIS   ,COAS,1,,,,,,,,,,0.0,
FEGC_8,FEGC_138KV_1,anchor,1.0,transformer_impedance,138,E_HARRIS   ,COAS,6,,,,,,,,,,0.0,
HOLMAN1_9,LASSO_69KV_1,anchor,1.0,transformer_impedance,69,E_BREWSTER ,FWES,0,,,,,,,,,,0.0,
CHAWIND_8,SANTACRU_138KV_1,anchor,1.0,transformer_impedance,138,E_NUECES   ,SOUT,3,,,,,,,,,,2.3724792408090155e-05,
AUSTDAM8,AUSTPL_138KV_1,anchor,1.0,transformer_impedance,138,E_TRAVIS   ,SCEN,3,,,,,,,,,,0.0,
TOCO_8,TCOSW_138KV_1,anchor,1.0,transformer_impedance,138,O_LAMAR    ,NOTH,209,,,,,,,,,,0.0,
TOCO_9,TCOSW_69KV_1,anchor,1.0,transformer_impedance,69,O_LAMAR    ,NOTH,247,,,,,,,,,,0.0008379888268156326,
CAGNON_5,CAGNON_345KV_1,anchor,1.0,transformer_impedance,345,CPS        ,SCEN,1,,,,,,,,,,0.00011032250946933149,
CAGNON1_8,CAGNON_138KV_2,anchor,1.0,transformer_impedance,138,CPS        ,SCEN,2,,,,,,,,,,0.00011032250946933149,
L_ZORN__5_1Y,ZORN_345KV_1,anchor,1.0,transformer_impedance,345,L_GUADALUPE,SCEN,0,,,,,,,,,,0.0,
L_CLEASP5_1Y,CLEASP_345KV_1,anchor,1.0,transformer_impedance,345,L_GUADALUPE,SCEN,0,,,,,,,,,,0.0,
L_ZORN__8_1Y,ZORN_138KV_1,anchor,1.0,transformer_impedance,138,L_GUADALUPE,SCEN,0,,,,,,,,,,0.0,
L_CLEASP8_1Y,CLEASP_138KV_1,anchor,1.0,transformer_impedance,138,L_GUADALUPE,SCEN,0,,,,,,,,,,0.0,
ARANSASP2A,ARANSASP_69KV_2,anchor,1.0,transformer_impedance,69,SAN_PATRICI,SOUT,2,,,,,,,,,,0.0,
ARANSASP4A,ARANSASP_138KV_1,anchor,1.0,transformer_impedance,138,SAN_PATRICI,SOUT,1,,,,,,,,,,0.0,
NASA___X06B8,NA_138KV_2,anchor,1.0,transformer_impedance,138,CNP_INDS   ,COAS,0,,,,,,,,,,0.0,
MASN4A,MASN_138KV_1,anchor,1.0,transformer_impedance,138,MASON      ,WEST,1,,,,,,,,,,0.0,
MASN2A,MASN_69KV_1,anchor,1.0,transformer_impedance,69,MASON      ,WEST,2,,,,,,,,,,0.0,
DEC_1_8,DEC_138KV_2,anchor,1.0,transformer_impedance,138,E_DENTON   ,NCEN,3,,,,,,,,,,0.0,
DEC_2_8,DEC_138KV_3,anchor,1.0,transformer_impedance,138,E_DENTON   ,NCEN,3,,,,,,,,,,0.0,
CORS__9,CRSCN_69KV_1,anchor,1.0,transformer_impedance,69,O_NAVARRO  ,NCEN,1,,,,,,,,,,0.0,
STONCRK_9,STNSW_69KV_1,anchor,1.0,transformer_impedance,69,O_GRAYSON  ,NOTH,247,,,,,,,,,,0.0,
BRYN_TAMU_B,TAM_138KV_1,anchor,1.0,transformer_impedance,138,BRYAN      ,EAST,0,,,,,,,,,,0.0,
LMESASLR_8,LMESASLR_138KV_1,anchor,1.0,transformer_impedance,138,E_DAWSON   ,FWES,1,,,,,,,,,,0.0,
L_MARION5_1Y,MARION_345KV_1,anchor,1.0,transformer_impedance,345,L_GUADALUPE,SCEN,0,,,,,,,,,,2.5093473187648995e-05,
RIVERTON_8,RVRSW_138KV_1,anchor,1.0,transformer_impedance,138,O_WINKLER  ,FWES,793,,,,,,,,,,0.00023696682464451272,
FOWLERTONSB8,FOWLRTON_138KV_1,anchor,1.0,transformer_impedance,138,MEC        ,SOUT,0,,,,,,,,,,0.00011538461538459734,
PALMITO138,PALMITO_138KV_2,anchor,1.0,transformer_impedance,138,SU_CAPROCK ,SOUT,2,,,,,,,,,,9.369875849138116e-05,
PALMITO345,PALMITO_345KV_1,anchor,1.0,transformer_impedance,345,SU_CAPROCK ,SOUT,1,,,,,,,,,,9.369875849138116e-05,
HOLLIDAY_8,HOLDY_138KV_1,anchor,1.0,transformer_impedance,138,O_ARCHER   ,NOTH,1,,,,,,,,,,0.0,
HOLLIDAY_9,HOLDY_69KV_1,anchor,1.0,transformer_impedance,69,O_ARCHER   ,NOTH,1,,,,,,,,,,0.0,
ALLENSWS2_8,ALNSW_138KV_3,anchor,1.0,transformer_impedance,138,O_COLLIN   ,NCEN,0,,,,,,,,,,0.0007883817427385859,
P_H_R___B138,AUSTRO_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,SCEN,0,,,,,,,,,,0.00813422632152203,
NCARBIDE2B,NCARBIDE_69KV_1,anchor,1.0,transformer_impedance,69,CALHOUN_COU,COAS,1,,,,,,,,,,0.0014890096903805378,
NCARBIDE4B,NCARBIDE_138KV_2,anchor,1.0,transformer_impedance,138,CALHOUN_COU,COAS,2,,,,,,,,,,0.0014890096903805378,
LARDVFT4B,LARDVFTS_138KV_1,anchor,1.0,transformer_impedance,138,WEBB_COUNTY,SOUT,2,,,,,,,,,,0.0,
LARDVFT4C,LARDVFT_138KV_2,anchor,1.0,transformer_impedance,138,WEBB_COUNTY,SOUT,2,,,,,,,,,,0.0,
LON_HILL4B,MGSES_138KV_1,anchor,1.0,transformer_impedance,138,NUECES_COUN,WEST,3,,,,,,,,,,0.02685173174211963,
LON_HILL4C,MGSES_138KV_1,anchor,1.0,transformer_impedance,138,NUECES_COUN,WEST,3,,,,,,,,,,0.034245686859514894,
DOW_AS,DOW_138KV_6,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.00023696682464451272,
DOW____POI8A,DOW_138KV_1,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0,
VIC_SU5,VICTORIA_138KV_2,anchor,1.0,transformer_impedance,138,E_VICTORIA ,COAS,6,,,,,,,,,,9.456264775410046e-05,
VIC_SU6,VICTORIA_138KV_3,anchor,1.0,transformer_impedance,138,E_VICTORIA ,COAS,6,,,,,,,,,,5.0994390617083126e-05,
FORMOS_10_9,FORMOSA_69KV_4,anchor,1.0,transformer_impedance,69,E_AEPTCC_PU,COAS,0,,,,,,,,,,0.0,
OXY_8,OXYSOLAR_138KV_1,anchor,1.0,transformer_impedance,138,E_ECTOR    ,FWES,1,,,,,,,,,,0.0,
S_HILLS_69,S_HILLS_69KV_1,anchor,1.0,transformer_impedance,69,E_BAYLOR   ,NOTH,1,,,,,,,,,,0.0,
L_WINCHE8_1Y,WINCHES_138KV_1,anchor,1.0,transformer_impedance,138,FAYETTE    ,SCEN,0,,,,,,,,,,0.0,
WKNAMAD1,AMADEUS1_345KV_1,anchor,1.0,transformer_impedance,345,E_FISHER   ,WEST,0,,,,,,,,,,0.0,
CARMICHL_8,CMBSW_138KV_1,anchor,1.0,transformer_impedance,138,O_HOOD     ,NCEN,2,,,,,,,,,,0.0007792207792208451,
FORMOSA4A,ORANS_138KV_2,anchor,1.0,transformer_impedance,138,CALHOUN_COU,NCEN,6,,,,,,,,,,0.01661734577737297,
L_WINCHE5_1Y,WINCHES_345KV_1,anchor,1.0,transformer_impedance,345,FAYETTE    ,SCEN,0,,,,,,,,,,0.0,
L_RUNGE_8_1Y,RUNGE_138KV_1,anchor,1.0,transformer_impedance,138,L_KARNES   ,SCEN,0,,,,,,,,,,0.0,
REDBARN_5,REDBARN_345KV_1,anchor,1.0,transformer_impedance,345,E_PECOS    ,FWES,1,,,,,,,,,,0.0,
WILDWIND_5,WILDWIND_345KV_1,anchor,1.0,transformer_impedance,345,E_COOKE    ,NCEN,1,,,,,,,,,,0.0,
CHALUPA_138,CHALUPA_138KV_1,anchor,1.0,transformer_impedance,138,E_CAMERON  ,SOUT,1,,,,,,,,,,0.0,
VENADO_8,VENADO_138KV_1,anchor,1.0,transformer_impedance,138,E_ZAPATA   ,SOUT,1,,,,,,,,,,6.666666666661769e-05,
RELOJ_5,RELOJ_345KV_1,anchor,1.0,transformer_impedance,345,E_ZAPATA   ,SOUT,1,,,,,,,,,,0.0,
GYP8,GYP_138KV_1,anchor,1.0,transformer_impedance,138,BEPC_KING  ,NOTH,1,,,,,,,,,,6.35122261033681e-05,
GYP9,GYP_69KV_1,anchor,1.0,transformer_impedance,69,BEPC_KING  ,NOTH,1,,,,,,,,,,6.35122261033681e-05,
MUNSON1_9,QNLTP_69KV_1,anchor,1.0,transformer_impedance,69,O_KAUFMAN  ,NCEN,338,,,,,,,,,,0.0,
TRINIDAD_8,TRSES_138KV_1,anchor,1.0,transformer_impedance,138,O_HENDERSON,EAST,1,,,,,,,,,,2.131287297529838e-05,
REDGATESW8,REDGTSS_138KV_1,anchor,1.0,transformer_impedance,138,MVEC_W     ,SOUT,2,,,,,,,,,,0.0008935098692226241,
REDGATESW9,REDGTSS_69KV_1,anchor,1.0,transformer_impedance,69,MVEC_W     ,SOUT,1,,,,,,,,,,0.0008935098692226241,
L_LOCKHA9_1Y,LOCKHA_69KV_1,anchor,1.0,transformer_impedance,69,CALDWELL   ,SCEN,0,,,,,,,,,,0.0,
L_LOCKHA8_1Y,LOCKHA_138KV_1,anchor,1.0,transformer_impedance,138,CALDWELL   ,SCEN,0,,,,,,,,,,0.0,
MUNSON_8,QNLTP_138KV_1,anchor,1.0,transformer_impedance,138,O_KAUFMAN  ,NCEN,1667,,,,,,,,,,0.0,
GENTHW3X03_8,THW_138KV_3,anchor,1.0,transformer_impedance,138,CNP_TGN    ,COAS,0,,,,,,,,,,0.00011058888581708599,
GENTHW4X04_8,THW_138KV_5,anchor,1.0,transformer_impedance,138,CNP_TGN    ,COAS,0,,,,,,,,,,0.0003297609233306291,
GENWAP6_06_5,WAP_345KV_3,anchor,1.0,transformer_impedance,345,CNP_TGN    ,COAS,0,,,,,,,,,,8.81756458866943e-05,
GENWAP7_07_5,WAP_345KV_5,anchor,1.0,transformer_impedance,345,CNP_TGN    ,COAS,0,,,,,,,,,,0.00013477088948784954,
GENWAP8_08_5,WAP_345KV_5,anchor,1.0,transformer_impedance,345,CNP_TGN    ,COAS,0,,,,,,,,,,0.01239892183288403,
GENLEG1_01_5,LEG_345KV_2,anchor,1.0,transformer_impedance,345,CNP_TGN    ,NCEN,0,,,,,,,,,,0.0003201707577374099,
GENLEG2_02_5,LEG_345KV_3,anchor,1.0,transformer_impedance,345,CNP_TGN    ,NCEN,0,,,,,,,,,,0.0004222081486173244,
GENGBY7_08_8,GBY_138KV_3,anchor,1.0,transformer_impedance,138,CNP_TGN    ,COAS,0,,,,,,,,,,0.0,
GENWAP3_03_8,WAP_138KV_7,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0001586042823156436,
GENWAP4_04_8,WAP_138KV_2,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,6.056568348379868e-05,
GENWAPGT01_8,WAP_138KV_4,anchor,1.0,transformer_impedance,138,CNP_DIST   ,COAS,0,,,,,,,,,,0.0,
AZURE_5,AZURE_345KV_1,anchor,1.0,transformer_impedance,345,E_HASKELL  ,NOTH,1,,,,,,,,,,0.0003111739745403034,
DCSES_8,DCSES_138KV_1,anchor,1.0,transformer_impedance,138,E_HOOD     ,NCEN,2,,,,,,,,,,7.779982106048936e-05,
VANCOURT_8,VANCOURT_138KV_1,anchor,1.0,transformer_impedance,138,E_CAMERON  ,SOUT,1,,,,,,,,,,0.0,
BRIGHTSD_9,BRIGHTSD_138KV_1,anchor,1.0,transformer_impedance,138,LIVE_OAK_CO,SOUT,1,,,,,,,,,,0.0,
CRESLENN_9,CRESW_69KV_1,anchor,1.0,transformer_impedance,69,O_HENDERSON,EAST,1,,,,,,,,,,2.382881380167278e-05,
FALFUR2B,FALFUR_69KV_2,anchor,1.0,transformer_impedance,69,BROOKS_COUN,SOUT,2,,,,,,,,,,0.0004882154882155092,
NEDIN4E,NEDIN_138KV_7,anchor,1.0,transformer_impedance,138,HIDALGO_COU,SOUT,8,,,,,,,,,,0.0,
LON_8,LON_138KV_1,anchor,1.0,transformer_impedance,138,E_BRAZORIA ,COAS,1,,,,,,,,,,0.0,
GRIZZLY_9,GRIZZLY_69KV_1,anchor,1.0,transformer_impedance,69,E_HAMILTON ,NCEN,1,,,,,,,,,,0.0,
PISGAH_5,PISGAH_345KV_1,anchor,1.0,transformer_impedance,345,E_NAVARRO  ,NCEN,1,,,,,,,,,,0.0,
TURQBESS_8,TURQBESS_138KV_1,anchor,1.0,transformer_impedance,138,E_HUNT     ,NCEN,0,,,,,,,,,,0.0,
ELSAUZ_5,ELSAUZ_345KV_1,anchor,1.0,transformer_impedance,345,E_WILLACY  ,SOUT,1,,,,,,,,,,0.0,
LOOKOUT,LOOKOUT_138KV_1,anchor,1.0,transformer_impedance,138,GARLAND    ,NCEN,1,,,,,,,,,,0.0,
BROOKHOL2A,BROOKHOL_69KV_1,anchor,1.0,transformer_impedance,69,CALHOUN_COU,COAS,2,,,,,,,,,,0.0,
VALERO_E4A,VALERO_E_138KV_1,anchor,1.0,transformer_impedance,138,NUECES_COUN,SOUT,1,,,,,,,,,,0.0,
BROOKHOL4A,BROOKHOL_138KV_1,anchor,1.0,transformer_impedance,138,CALHOUN_COU,COAS,1,,,,,,,,,,0.0,
TXPET__X33T9,PR_69KV_1,anchor,1.0,transformer_impedance,69,CNP_COGN   ,COAS,181,,,,,,,,,,0.0,
TGS_8,TGS_138KV_1,anchor,1.0,transformer_impedance,138,E_WHARTON  ,COAS,1,,,,,,,,,,4.667226733879399e-05,
HOUSEMT2_9,HOUSEMTN_69KV_1,anchor,1.0,transformer_impedance,69,E_BREWSTER ,FWES,0,,,,,,,,,,3.829314680302162e-05,
INERTIA_5,INRT_W_345KV_1,anchor,1.0,transformer_impedance,345,E_HASKELL  ,NOTH,0,,,,,,,,,,0.0,
ESTONIAN_8,ESTONIAN_138KV_1,anchor,1.0,transformer_impedance,138,E_DELTA    ,NCEN,1,,,,,,,,,,0.0,
DILEOSLR_9,DILEOSLR_69KV_1,anchor,1.0,transformer_impedance,69,E_BOSQUE   ,NCEN,1,,,,,,,,,,0.0,
FRONT_EC_STT,FRONT_EC_138KV_3,anchor,1.0,transformer_impedance,138,E_HIDALGO  ,SOUT,4,,,,,,,,,,4.310778382887647e-05,
MYR_8,MYR_138KV_1,anchor,1.0,transformer_impedance,138,E_BRAZORIA ,COAS,1,,,,,,,,,,7.464543418751087e-05,
VENUS_N5,VENSW_345KV_2,anchor,1.0,transformer_impedance,345,O_ELLIS    ,NCEN,0,,,,,,,,,,3.548196333534004e-05,
CHLD2A,CHLD_69KV_1,anchor,1.0,transformer_impedance,69,W CHLDRS   ,NOTH,1,,,,,,,,,,0.0,
PRAIRIEVISB8,PRAIVI_138KV_1,anchor,1.0,transformer_impedance,138,SBEC       ,COAS,609,,,,,,,,,,0.0,
PRAIRIEVISB9,PRAIVI_69KV_1,anchor,1.0,transformer_impedance,69,SBEC       ,COAS,1,,,,,,,,,,0.0,
P_LEHIGH9_1_,LEHIGH_69KV_1,anchor,1.0,transformer_impedance,69,HAYS       ,SCEN,0,,,,,,,,,,0.0,
P_LEHIGH8_1_,LEHIGH_138KV_1,anchor,1.0,transformer_impedance,138,HAYS       ,SCEN,0,,,,,,,,,,0.0,
P_CANYHY8_1_,CANYHY_138KV_1,anchor,1.0,transformer_impedance,138,COMAL      ,SCEN,0,,,,,,,,,,0.0,
GSTAR_5,PHO_345KV_1,anchor,1.0,transformer_impedance,345,E_WHARTON  ,COAS,91,,,,,,,,,,0.0,
DMA_8,DMA_138KV_1,anchor,1.0,transformer_impedance,138,E_BRAZORIA ,COAS,1,,,,,,,,,,0.0,
TRBT_SLR_5,REDBARN_345KV_1,anchor,1.0,transformer_impedance,345,E_PECOS    ,FWES,1,,,,,,,,,,0.007355456722545327,
PORT_SLR_5,PORT_SLR_345KV_1,anchor,1.0,transformer_impedance,345,E_DENTON   ,NCEN,1,,,,,,,,,,0.0,
ELZA_SLR_5,ELZA_SLR_345KV_1,anchor,1.0,transformer_impedance,345,E_KAUFMAN  ,NCEN,1,,,,,,,,,,0.0,
ANEM_ESS_5,ANEM_ESS_345KV_1,anchor,1.0,transformer_impedance,345,E_HIDALGO  ,SOUT,1,,,,,,,,,,0.0,
GIGA_ESS_5,GIGA_ESS_345KV_1,anchor,1.0,transformer_impedance,345,E_TRAVIS   ,SCEN,1,,,,,,,,,,0.0,
